id,tool,token,lemma,assigned_pos,context,absolute_freq,pos_correct,correct_pos,lemma_correct,correct_lemma
403,UDPipe,Mount,Mount,X,"Hannelore Schmatz se měla stát první Němkou, která zdolala Mount Everest.",380,yes,,yes,
404,Stanza,kobří,kobrý,ADJ,"Někdy ji zobrazovali také jako štíhlou ženu, která měla kobru na čele, nebo jako supici s kobří hlavou.",1,yes,,no,kobří
405,Stanza,Exile,Exile,X,"Méně prvoplánové podle agentury AP bylo, když skupina naživo zařadila skladbu Rocks Off z dvojalba Exile on Main St. vydaného roku 1972 nebo Out of Time, jež zněla roku 2019 ve filmu Tenkrát v Hollywoodu režiséra Quentina Tarantina.",15,yes,,yes,
406,UDPipe,darovalo,darovat,VERB,"Ke změně situace nad bojištěm může dle odhadu analytika zásadně přispět i situace ve vzduchu, klíčové je přitom vyškolení ukrajinské obsluhy letounů AWACS, které darovalo Švédsko, společně s využitím stíhacích letounů F-16.",71,yes,,yes,
407,Stanza,moravský,moravský,ADJ,Jako poslední se brání Šlikův moravský pluk u Hvězdy.,133,yes,,yes,
408,Stanza,trénuje,trénovat,VERB,Srbský tenista Novak Djokovič trénuje před prvním grandslamem sezony.,630,yes,,yes,
409,Stanza,PKM,PKM,NOUN,"PKM, kteří následují kaleckovskou tradici, zdůrazňují zpětné účinky mezinárodní konkurence na domácí marže, a tedy i na rozdělení příjmů mezi zisky a mzdy.",7,no,X,yes,
410,Stanza,poděkovat,poděkovat,VERB,Musím poděkovat.,934,yes,,yes,
411,UDPipe,na,na,ADP,"Snímky tak na první pohled vypadají, že jsou z totožného místa, ale oba se odehrávají v jiném čase.",1412076,yes,,yes,
412,UDPipe,babièky,babièka,NOUN,"Harry v knize také uvádí, že o smrti své babièky, královny Alžbìty II., se dozvìdìl z webové stránky stanice BBC, místo od rodiny.",6,yes,,yes,
413,UDPipe,se,se,PRON,Nyní se prý nejraději osvěžuje v bazénu a dobře vychlazeným pivem.,1582360,yes,,yes,
414,Stanza,živnost,živnost,NOUN,"Prosperující živnost umožnila manželům Siegertovým, aby si roku 1905 nechali vystavět novou vilu, Villu Siegert.",179,yes,,yes,
415,UDPipe,digitalizovaný,digitalizovaný,ADJ,"Do dnešního dne měl podle dřívějších vyjádření zástupců vlády být funkční digitalizovaný portál stavebníka, který stavebníci podle návrhu zákona budou mít povinnost stále využívat.",24,yes,,yes,
416,UDPipe,Bata,Bata,X,"V té době zde působila společnost Bata Company (N. Z.) Ltd. a vedle ní ještě Combined Agencies Company Limited (1962),“ dodává kniha Baťa na všech kontinentech.",10,yes,,yes,
417,UDPipe,kuče,kuče,NOUN,Obchůdky se postupně rozšířily do postranních uliček (tzv. kuče/galí).,1,no,X,yes,
418,UDPipe,KMS,KMS,NOUN,Kompozitor pak může přímo zavolat ioctl k naplánování překreslení obrazovky pomocí KMS.,5,no,X,yes,
419,UDPipe,Hrozili,hrozit,VERB,"Hrozili jejím dětem, muže má ve vězení.",9,yes,,yes,
420,UDPipe,znepřátelí,znepřátelit,VERB,"Stejně tak Čína nechce riskovat, že si znepřátelí Bangladéš, jejíž nová prozatímní vláda je na kordy s Indií a tvoří jí do jisté míry regionální protiváhu.",9,yes,,yes,
421,Stanza,1981,1981,NUM,Svou kariéru začal jako scenárista a jeho prvním filmem jako režiséra byl horor Piraňa II: Rozbřesk z roku 1981.,1388,yes,,yes,
422,UDPipe,utratit,utratit,VERB,"Podstatná část nárůstu schodku - okolo 200 miliard korun - nejsou prostředky, které by vláda mohla utratit, ale pokles příjmů státního rozpočtu.",374,yes,,yes,
423,UDPipe,cílů,cíl,NOUN,K jistému posunu ale došlo: „Evropské země zvýšily svou vlastní produkci a jsou blízko dosažení cílů.“,2097,yes,,yes,
424,Stanza,setého,setý,NOUN,"Na rozdíl od lnu setého nejsou však tyto vlákna průmyslově využívána, protože je zařazen mezi kriticky ohrožené druhy a je chráněn Ministerstvem životního prostředí.",5,no,ADJ,yes,
425,Stanza,a,a,CCONJ,Přesné datum a místo jeho úmrtí není známo.,1804551,yes,,yes,
426,UDPipe,pruhu,pruh,NOUN,"Trochu to vypadá, jako by dva lakované panely na střeše trčely do prostoru; za tento optický klam je zodpovědné lakování pruhu na střeše, které kopíruje design předních nasávacích otvorů - a také těch zadních před spoilerem.",641,yes,,yes,
427,Stanza,úrazech,úraz,NOUN,"Samozřejmostí je pak neprodlené vyšetření po úrazech,“ radí Blais.",48,yes,,yes,
428,UDPipe,Radek,Radek,PROPN,"Skupinu založili v létě 2002 zpěvák Radek Šedivý a kytarista Pavel Kolínský, poté, co se jim rozpadly tehdejší kapely.",2027,yes,,yes,
429,UDPipe,multiplikačních,multiplikační,ADJ,"Po započtení multiplikačních efektů by související ekosystém mohl přinést 285 miliard navíc,“ řekl k propočtům Síkela.",2,yes,,yes,
430,Stanza,José,José,PROPN,"José v podání je obludným tyranem, jenž se křečovitými úsměvy snaží zamaskovat, že jím lomcuje vztek.",425,yes,,yes,
431,UDPipe,prázdná,prázdný,ADJ,"Není ovšem zřejmé, zda byla prázdná vždy, nebo se trn někdy ztratil.",389,yes,,yes,
432,Stanza,sborová,sborový,ADJ,"Skládal zejména sborová díla, komorní hudbu a klavírní skladby, ale komponoval i filmovou hudbu (Lúdas Matyi, Föltámadott a tenger).",17,yes,,yes,
433,UDPipe,Jak,jak,SCONJ,"Jak je u něj před zápasy v této sezoně skupinové fáze Evropské ligy zvykem, prozradil jednoho hráče, kterého určitě nasadí do základní sestavy.",32272,yes,,yes,
434,UDPipe,startů,start,NOUN,A majitel 1363 startů v NHL se na 304 stránkách pověnoval i svému bývalému českému spoluhráči.,677,yes,,yes,
435,Stanza,Soloči,Soloč,PROPN,"Gubernátor Bělgorodské oblasti Vjačeslav Gladkov uvedl, že po včerejším ostřelování vesničky Soloči bylo zraněno šest lidí a jeden zemřel.",1,yes,,yes,
436,UDPipe,Incident,incident,NOUN,"Incident vyšetřují místní úřady, firma se k okolnostem nevydařeného rituálu nevyjádřila.",845,yes,,yes,
437,Stanza,učitelské,učitelský,ADJ,"Strategii ostře odsuzují demokraté, policejní sdružení, učitelské odbory i příznivci kontroly zbraní, podle nichž je přítomnost zbraní ve vzdělávacích institucích daleko od řešení problému a pouze vytváří další riziko.",187,yes,,yes,
438,UDPipe,a,a,CCONJ,Popsala rozpadající se milostné vztahy i jejich nezávaznost a neukotvenost.,1805210,yes,,yes,
439,Stanza,.,.,PUNCT,Na pomoc mu okamžitě přispěchaly lékařské týmy obou klubů.,5115125,yes,,yes,
440,Stanza,doprovází,doprovázet,VERB,"Extrémní počasí, jakými jsou třeba záplavy nebo sucha, často doprovází infekční onemocnění.",766,yes,,yes,
441,UDPipe,sestupuje,sestupovat,VERB,Během různých věků Kršna sestupuje jako inkarnace ( Během rytí desky se stopy jehly a vyrytý grátek dají kontrolovat hmatem nebo se kresba zatře směsí loje s olivovým olejem a sazemi.,84,yes,,yes,
442,UDPipe,nepotvrdil,potvrdit,VERB,Stejně jako Trump ani Pentagon ale dosud výslovně sestřelení nepotvrdil.,374,yes,,yes,
443,Stanza,Mittelalter,Mittelalter,X,"Později věnoval Graus tomuto tématu ještě knihu Die Nationenbildung der Westslawen im Mittelalter, kde se zabýval širším okruhem středověkých západních Slovanů.",3,yes,,yes,
444,UDPipe,nejnáročnější,náročný,ADJ,"V čem je pyramida Tipsport Gamechanger pro tak zkušeného zápasníka, jako jste vy, nejnáročnější?",287,yes,,yes,
445,UDPipe,Lilibet,Lilibet,PROPN,"Ostatně je prý pravdou, že i ostatní členy rodiny volba tohoto jména notně zarazila a přišla jim troufalá - důvěrná přezdívka Lilibet vždy patřila výhradně královně.",63,yes,,yes,
446,UDPipe,výstavou,výstava,NOUN,"Vznik legendárního modelu si Porsche připomene výstavou ve svém muzeu, která se bude typu Carrera RS 2.7 věnovat od 20. září letošního roku.",169,yes,,yes,
447,Stanza,Mořští,mořský,ADJ,Mořští vlci o nálezu okamžitě informovali úřady.,9,yes,,yes,
448,Stanza,vanilkových,vanilkový,ADJ,"Pokoj, kde bude miminko prožívat bezstarostné dětství, bude mít dvě pozoruhodné barvy – kombinaci mátově šedých a světlounce vanilkových zdí.",10,yes,,yes,
449,Stanza,zalije,zalít,VERB,"Na talíř se střídavě pokládají plátky rajčat a mozzarelly, dále se posype lístečky čerstvě utržené bazalky, osolí a opepří a bezprostředně před podáváním se vše zalije panenským olivovým olejem.",25,yes,,yes,
450,Stanza,pokládán,pokládaný,ADJ,Tento překlad je pokládán za jazykově nejlepší dílo předjungmannovské fáze národního obrození.,138,yes,,yes,
451,Stanza,herectví,herectví,NOUN,"Devadesátá léta pak rozděloval mezi občasné a většinou nevýrazné celovečerní filmy, práci pro televizi, psaní a hraní (jako mladík studoval herectví).",1230,yes,,yes,
452,Stanza,ROPID,ropid,NOUN,Až v polovině loňského prosince se ROPID (Regionální organizátor Pražské integrované dopravy) rozhodl zastávku přesunout k autoservisu do Motola.,46,no,X,no,ROPID
453,UDPipe,34,34,NUM,K 6.listopadu bylo lůžek typu ARO/JIP volných 994 (z 4055) a lůžek s kyslíkem 7293 (z 22 034).,24,yes,,yes,
454,Stanza,minulého,minulý,ADJ,Bruselský styl sedmdesátých let minulého století je letošní velkou inspirací pro trendy textilie.,6418,yes,,yes,
455,Stanza,732,732,NUM,V roce 2012 zde bylo evidováno 732 obyvatel.,62,yes,,yes,
456,Stanza,prezidentského,prezidentský,ADJ,"Všechny svobodné ženy napříč celou republikou, které lačnily po vláčném těle charismatického a žádaného prezidentského mluvčího Jiřího Ovčáčka, pláčou.",839,yes,,yes,
457,Stanza,dopadá,dopadat,VERB,"Na druhou stranu tady máme hospodářské sektory, jakou jsou pohostinství, kultura a cestovní ruch, na které krize dopadá čím dál tvrději.",491,yes,,yes,
458,UDPipe,orientovaly,orientovat,VERB,"EU a zejména Německo lze pranýřovat za to, že se orientovaly na ruský plyn a věřily Kremlu, ovšem to bychom zrovna v naší zemi dělat neměli, protože v tomto případě jsme na tom podobně.",12,yes,,yes,
459,UDPipe,plzeňského,plzeňský,ADJ,"Nakonec bez trestu odešel v úterý od plzeňského okresního soudu velitel dopravní služby Městské policie v Plzni Václav Čechura (44), který podle obžaloby odstranil záznam o provinění svého tehdejšího nadřízeného proti pravidlům v silničním provozu.",472,yes,,yes,
460,Stanza,naložili,naložit,VERB,"Nutí nás se tázat, jak jsme naložili s hodnotami, ideály a myšlenkami, k nimž se odkazuje.",167,yes,,yes,
461,UDPipe,na,na,ADP,"Nejdůležitější je podle Babiše covidový semafor, na základě kterého se mají opatření nastavovat.",1412076,yes,,yes,
462,Stanza,znovu,znovu,ADV,"Nikdo ale podle ní neví, co se stane, až se horníci vrátí do dolů, vše by se totiž mohlo znovu opakovat.",20790,yes,,yes,
463,UDPipe,hlasy,hlas,NOUN,"Jsme navyklí poslouchat jiné hlasy, úspěšné české politiky, populisty, a nabýváme pak dojmu, že úroveň naší země sklouzla strašně dolů, že ""nemáme lidi"".",2762,yes,,yes,
464,UDPipe,autosalonu,autosalon,NOUN,"Poprvé byl představen v dubnu 2018 na autosalonu Auto China 2018 v Pekingu, kde bylo uvedeno, že vůz je určený výhradně pro čínský trh.",302,yes,,yes,
465,Stanza,Voborníková,Voborníková,PROPN,Jonáš Mareček a Tereza Voborníková zahájili novou sezonu 12. místem v závodě smíšených dvojic.,185,yes,,yes,
466,Stanza,vdechuje,vdechovat,VERB,Denně tu vdechuje spoustu prachu – o ochranných pomůckách zaměstnavatelé jako by neslyšeli.,14,yes,,yes,
467,UDPipe,Rouvy,Rouva,PROPN,"Ve firmě nepanuje klid malého šumavského města, dynamické prostředí Rouvy je skoro jeho pravým opakem.",14,yes,,yes,
468,Stanza,do,do,ADP,Prezident Miloš Zeman do ní dnes odpoledne jmenoval trojici nových členů.,478244,yes,,yes,
469,UDPipe,Opatovickou,opatovický,ADJ,"Potom sesypal zbylou kořist do aktovky, s níž Rudolf Havrda každé ráno přicházel do obchodu, a Myslíkovou, Černou a Opatovickou ulicí prchal z místa činu.",3,yes,,yes,
470,Stanza,má,mít,VERB,"Vázaná kniha má 162 stran, barevnou obálku, je v typickém tvaru a úpravě celé knižnice, cena byla 19 Kč a náklad 20 000 výtisků.",133136,yes,,yes,
471,Stanza,klubovém,klubový,ADJ,"Sparta slíbila, že bude Ukrajincům konkrétními způsoby pomáhat a prostředkem k tomu by měl být i projekt, který jsme naplánovali,“ informuje Sparta na klubovém webu.",267,yes,,yes,
472,Stanza,Wilmě,Wilma,PROPN,Jeho vyznání manželce Geny (60) a mamince Wilmě bere dech a budí dojetí.,4,yes,,yes,
473,UDPipe,abstraktní,abstraktní,ADJ,"Bílý kůň dokládá, jak Kupka na rozdíl od mnoha světových autorů, kterým to trvalo velkou část tvůrčího života, za necelou dekádu urazil cestu od symbolistického tvarosloví s kořeny v akademickém školení až k abstraktní malbě.",349,yes,,yes,
474,Stanza,neprospěch,neprospěch,NOUN,Dohoda Rijádu se židovským státem by poměry sil v regionu mohla vychýlit v neprospěch Íránu a ohrozit jeho zájmy.,263,yes,,yes,
475,Stanza,Beggars,Beggars,X,"Ovšem v menší míře než vynikající, nesmrtelné počiny jako Beggars Banquet, Exile on Main Street, Some Girls či Tattoo You.",3,yes,,yes,
476,Stanza,Rozhodli,rozhodnout,VERB,"Rozhodli proto, že se vydají do Česka ověřit, jak to ve skutečnosti je.",396,yes,,yes,
477,UDPipe,Polojemnovlnné,polojemnovlnný,ADJ,"Polojemnovlnné ovce zahrnují většinu evropských plemen, mají delší a jemnější vlnu, která nelíná, proto je nutné ji dvakrát ročně stříhat.",1,yes,,yes,
478,Stanza,zase,zase,ADV,"Biden není první hlavou USA, která neodolala pokušení: (78) v prosinci 2020 udělil milost otci svého zeťe, Bill Clinton (78) zase poskytl pardon nevlastnímu bratru.",20327,yes,,yes,
479,UDPipe,zasažení,zasažený,ADJ,"Ministr financí Rishi Sunak dnes oznámil, že zasažení živnostníci budou od státu dostávat podporu odpovídající 80 procentům jejich průměrného měsíčního zisku z posledních tří let, maximálně pak 2500 liber měsíčně (přes 61 000 Kč).",169,yes,,yes,
480,Stanza,miliardáø,miliardáø,NOUN,"V pondìlí vládní strana svolala své pøívržence do Tbilisi na shromáždìní, na kterém její èestný pøedseda, miliardáø Bidzina Ivanišvili, ostøe kritizoval Západ a sliboval tvrdì zúètovat s opozicí po øíjnových parlamentních volbách.",28,yes,,yes,
481,UDPipe,kompatibilního,kompatibilní,ADJ,"Vyrábí se velká spousta kuchyňského vybavení kompatibilního s formáty euronádob, mezi nimi regály, servírovací vozíky, servírovací pulty, konvektomaty, trouby, lednice, šokery, myčky nádobí a další.",7,yes,,yes,
482,UDPipe,v,v,ADP,"Švýcarská útočnice Alisha Lehmannová nastupuje v ženské Premier League a zahrála si také na nedávném mistrovství světa, výraznou pozornost ale poutá nejen fotbalovými schopnostmi.",1545544,yes,,yes,
483,Stanza,Mazepin,Mazepin,PROPN,"Poté, co byl minulý týden oficiálně jmenován pilotem stáje F1 Haas pro rok 2021, se Mazepin v sobotním závodě formule 2 v Sáchiru choval jako smyslu zbavený.",17,yes,,yes,
484,Stanza,meziprodukt,meziprodukt,NOUN,"Kolbeho–Schmittovou karboxylací se tvoří kyselina o-kresotinová, meziprodukt při výrobě léčiv.",31,yes,,yes,
485,Stanza,byly,být,AUX,Automatizované systémy však byly velice poruchové a proto se později přítomnost astronautů ukázala jako rozhodující pro zdárné ukončení hned několika misí.,58308,yes,,yes,
486,Stanza,revíry,revír,NOUN,Zestátněné collaltovské lesní revíry připadly správě Státních lesů a statků.,19,yes,,yes,
487,Stanza,čočky,čočka,NOUN,"Dopřejte si více čočky, fazolí, žloutků nebo červeného masa a dalších potravin, které jsou na železo bohaté.",223,yes,,yes,
488,Stanza,přesvědčená,přesvědčený,ADJ,"To je zase masáž pisálků Lékaři sice otravu nepotvrdili, ale mluvčí je ""přesvědčená"".",401,yes,,yes,
489,Stanza,Jamese,James,PROPN,"Teď nejspíš ještě naroste, protože hit Jamese Camerona je zpátky.",694,yes,,yes,
490,UDPipe,přestávky,přestávka,NOUN,"Kluby se zavázaly i nadále respektovat oficiální reprezentační přestávky, nejvyšší soutěž v nich ale může bez nominovaných hráčů pokračovat.",564,yes,,yes,
491,UDPipe,27,27,NUM,"Obce dosáhly přebytku 27 miliard korun, meziročně se jejich saldo zlepšilo o 49,9 procenta.",8942,yes,,yes,
492,UDPipe,test,test,NOUN,"Test na koronavirus si nechal udělat v Americe, ale byly trochu nervy, aby dostal včas výsledek a potvrzení od lékaře před odletem a zároveň test nebyl starší čtyř dnů při příjezdu do Česka,” řekl Blesku mluvčí TV Nova Vojtěch Boháček.",3853,yes,,yes,
493,Stanza,velmi,velmi,ADV,Třetí čtvrtletí se podle brněnských developerů neslo v duchu velmi pozvolného oživení trhu.,50788,yes,,yes,
494,Stanza,improvizaci,improvizace,NOUN,"To byla naše show, postavená na improvizaci.",107,yes,,yes,
