id,tool,token,lemma,assigned_pos,context,absolute_freq,pos_correct,correct_pos,lemma_correct,correct_lemma
301,Stanza,εμπέδωση,εμπέδωση,NOUN,"Τα μέτρα οικοδόμησης εμπιστοσύνης, όπως είπε, είναι «ένα κανάλι διαλόγου και περιλαμβάνουν μέτρα χαμηλής έντασης αλλά σοβαρής προστιθέμενης αξίας για την εμπέδωση εμπιστοσύνης».",170,yes,,yes,
302,Stanza,.,.,PUNCT,To φετινό Super Cup θα διεξαχθεί την Κυριακή 1 Αυγούστου στο Τελ Αβίβ ανάμεσα στην πρωταθλήτρια Λιλ και την κυπελλούχο Παρί Σεν Ζερμέν.,4648856,yes,,yes,
303,UDPipe,στρατευμένοι,στρατευμένος,VERB,"Όπως ανέφερε και ο κύριος Δρίτσας που υποστηρίζει και αυτός με τον τρόπο του την ιδανική κοινωνία, κανείς μας, ποτέ, δεν τρομοκρατήθηκε από τους κατά συρροή δολοφόνους της 17 Νοέμβρη κι ας ήταν στρατευμένοι να ""καθαρίσουν""",23,yes,,yes,
304,Stanza,Νόλτε,Νόλτε,X,"Κατά τη διάρκεια της διαμάχης των ιστορικών μεταξύ 1986 και 1988, ο Μπρόζατ επέκρινε ξανά με σφοδρότητα τις απόψεις και την εργασία του Νόλτε.",70,no,PROPN,yes,
305,Stanza,θερµοκρασίες,θερµοκρασία,NOUN,"Σε αυτές τις συνθήκες, έρχονται να προστεθούν και οι πολύ υψηλές θερµοκρασίες που παρατηρήθηκαν σε ολόκληρη την χώρα από τον περασµένο Μάρτιο και Απρίλιο ακόµα.",20,yes,,yes,
306,Stanza,Τιμοφέι,Τιμοφέι,X,"Κι αυτό είναι, σύμφωνα με τον Τιμοφέι Κουλιάμπιν, ακόμη χειρότερο από το τίμημα που πρέπει να πληρώσουμε, από τις συνέπειες που προκαλεί μια στρατιωτική σύγκρουση.",12,no,PROPN,yes,
307,Stanza,προανάκριση,προανάκριση,NOUN,"Η σχηματισθείσα δικογραφία θα υποβληθεί στον Εισαγγελέα Πλημμελειοδικών Βόλου, ενώ την προανάκριση διενεργεί η Υποδιεύθυνση Ασφάλειας Βόλου.",1944,yes,,yes,
308,UDPipe,καταναλώσει,καταναλώνω,VERB,"Ο επικεφαλής της αεροπορικής εταιρείας χαμηλού κόστους », τους τελευταίους μήνες, των προβλημάτων συμπεριφοράς κατά τη διάρκεια των επιβατών που έχουν καταναλώσει ναρκωτικά και αλκοόλ.",407,yes,,yes,
309,Stanza,σόλο,σόλος,NOUN,"Στην ίδια διοργάνωση 6η θέση στα αγωνίσματα του τεχνικού, του ελεύθερου σόλο και του ελεύθερου ντουέτο για την Καράγγελου Ζωή, που ήταν 7 στο τεχνικό ντουέτο.",730,yes,,no,σόλο
310,Stanza,είπαν,λέγω,VERB,"Τώρα, σχεδόν τέσσερις δεκαετίες αργότερα, αυτό το μοναδικό στο είδος του πουλόβερ είναι έτοιμο να φτάσει στα χέρια ενός τυχερού συλλέκτη» είπαν.",5903,yes,,no,λέω
311,Stanza,βλάψουν,βλάπω,VERB,"Πράγματι, το ΔΝΤ έχει επανειλημμένα προειδοποιήσει να μην τεθούν υπερβολικά υψηλοί δημοσιονομικοί στόχοι για την Ελλάδα, οι οποίοι θα μπορούσαν να βλάψουν την ανάπτυξη και την κοινωνική ένταξη και να μην είναι βιώσιμοι για μεγάλο χρονικό διάστημα.",246,yes,,no,βλάπτω
312,Stanza,τoυ,ο,DET,"Συμπλήρωσε μάλιστα τις σκέψεις τoυ λέγovτας ότι απέδειξε τηv αγάπη τoυ αυτή πριv τρία χρόvια απoκρoύovτας τηv κατηγoρία τωv oργάvωv τoυ Νεoτoυρκικoύ κoμιτάτoυ τoυ vησιoύ, ότι δήθεv oι Λέσβιoι ετoίμαζαv επαvάσταση κατά της τoυρκικής κυριαρχίας.",161,yes,,yes,
313,UDPipe,δεν,δεν,PART,"Ταυτόχρονα με τους Ιάπωνες δεν μπορούσα να συνεννοηθώ, διότι κανένας δεν μιλούσε αγγλικά, πράγμα που το έκανε ακόμη χειρότερο.",521965,yes,,yes,
314,Stanza,εκθαμβωτική,εκθαμβωτικός,ADJ,Παραμονή Πρωτοχρονιάς και η εκθαμβωτική Βίκυ Καγιά μαζί με τον ευρηματικό Λάμπρο Φισφή καλωσορίζουν τους τηλεθεατές στο πιο κεφάτο ρεβεγιόν!,90,yes,,yes,
315,Stanza,υπάρχε,υπάρχω,VERB,"Μετά και την μαθηματική κατάκτηση του πρωταθλήματος Ουκρανίας από τη Σαχτάρ Ντόνετσκ και του πρωταθλήματος Κροατίας από την Ντινάμο Ζάγκρεμπ, δεν υπάρχε πιθανότητα προαγωγής είτε απευθείας στους ομίλους ή στα πλέι οφ του Αυγούστου.",4,yes,,yes,
316,Stanza,Κορνίλιους,Κορνίλιος,PROPN,"Ο Παναιτωλικός πήρε μια σπουδαία εκτός έδρας νίκη, καθώς επικράτησε με 2-1 του Ιωνικού για την τελευταία αγωνιστική της κανονικής διάρκειας του πρωταθλήματος, χάρη σε ένα γκολ του Κορνίλιους στις καθυστερήσεις του αγώνα.",8,yes,,no,Κορνίλιους
317,Stanza,τον,ο,DET,"«Έφυγε από τη ζωή ο γνωστός φίλαθλος της ΑΕΚ, Πάρης Βάκης, μετά από τη βίαιη επίθεση που είχε δεχθεί στον Ασπρόπυργο.",1178037,yes,,yes,
318,UDPipe,μηνυτές,μηνυτής,NOUN,"Ο ποινικολόγος αναφέρθηκε στους μηνυτές του Δημήτρη Λιγνάδη, οι οποίοι εμφανίστηκαν με τα αρχικά των ονομάτων τους στα Μέσα και «κονιορτοποιούν τον διευθυντή του Εθνικού Θεάτρου με αυτόν τον τρόπο» όπως είπε.",21,yes,,yes,
319,UDPipe,"Βέχτερ,","Βέχτερ,",PROPN,"Πρόκειται για ένα δυστύχημα, οι ακριβείς συνθήκες του οποίου δεν είναι ακόμα γνωστές, εξήγησε ο Ντάνιελ Βέχτερ, εκπρόσωπος της αστυνομίας του καντονιού του Άαργκαου, μιλώντας στο πρακτορείο ειδήσεων Keystone-ATS.",1,no,"PROPN, PUNCT",no,"Βέχτερ and ,"
320,Stanza,επιτυχημένη,επιτυγχάνω,VERB,"Καταιγιστικές εξελίξεις στην επιτυχημένη σειρά του ΑΝΤ1, που συνεχίζει να κεντρίζει τους τηλεθεατές με τις συνεχείς ανατροπές!",2488,yes,,yes,
321,UDPipe,Η,ο,DET,"Η διοίκηση της ισπανικής ομάδας προσπαθεί να έρθει μαζί του σε συμφωνία για νέο συμβόλαιο, καθώς σε αυτό που έχει υπάρχει ρήτρα 20 εκατομμυρίων ευρώ.",540646,yes,,yes,
322,Stanza,Vue,Vue,X,"Το Vue προσφέρει πανοραμική θέα στη θάλασσα από ψηλά στο κατάστρωμα της πισίνας όλη την ημέρα, και μετά το ηλιοβασίλεμα, λάμπει φωτεινά με ένα πολύχρωμο μωσαϊκό θόλο από πάνω.",4,yes,,yes,
323,Stanza,καθιέρωσε,καθιερώνω,VERB,Μετά την ουκρανική ανεξαρτησία καθιέρωσε τα εθνικά χρώματα: κίτρινο και μπλε.,450,yes,,yes,
324,UDPipe,Siemens,Siemens,X,"Κάμινος ανοικτής εστίας Siemens–Martin που χρησιμοποιούνταν για την παραγωγή χάλυβα από χυτοσίδηρο και παλαιοσίδηρο (Βιομηχανικό Μουσείο του Βρανδεμβούργου, Γερμανία).",216,yes,,yes,
325,UDPipe,προέκτεινε,προέιτείνω,VERB,Ο Κυριάκος Μητσοτάκης πάντως δεν περιορίστηκε σε αυτή καθ’ αυτή την υπόθεση των υποκλοπών αλλά προέκτεινε την πολιτική αντιπαράθεση με τον πρόεδρο του ΠΑΣΟΚ σε ότι αφορά το χειρισμό της υπόθεσης παρακολούθησής του εξαπολύοντας επίθεση.,5,yes,,no,προεκτείνω
326,UDPipe,προπό,προπός,NOUN,Λίγες μέρες αργότερα ο Κώστας γίνεται ο μοναδικός νικητής του δελτίο προπό της κυριακής κερδίζοντας 1.800.,2,yes,,no,προπό
327,UDPipe,αγαπάτε,αγαπώ,VERB,"Aν αγαπάτε τα μοτίβα και τα χρώματα, τότε σίγουρα η τεχνική του color blocking σάς είναι γνωστή.",222,yes,,yes,
328,Stanza,nealesvou,nealesvou,X,Σύμφωνα με το nealesvou.,5,yes,,yes,
329,Stanza,Έρζια,έρζια,ADV,"Έχοντας την προθυμία να επικοινωνήσει μέσω των ρωσικών και της γλώσσας Έρζια με το κοινό, έκανε εκτενείς εισαγωγές σε κάθε τραγούδι, χορό, μελωδία, παράδοση και τελετουργικό των Μορδβινικών λαών, κάνοντας τον αναπόσπαστο μέρος κάθε συναυλίας.",8,no,NOUN,yes,
330,Stanza,λουόμενη,λουόμενος,ADJ,"Σύμφωνα με πληροφορίες, λουόμενη γυναίκα 40 ετών ΑμεΑ έχρηζε βοήθειας στη θάλασσα.",12,yes,,yes,
331,UDPipe,MRAD,MRAD,X,"Το κύριο όπλο της μονάδας είναι το αμερικανικό Barrett M107A1, αν και τα μέλη θα χρησιμοποιούν επίσης το Barrett MRAD καθώς και ορισμένα ουκρανικά τυφέκια, όπως το UAR-10 και το Snipex Alligator.",1,yes,,yes,
332,UDPipe,"Jackson,","Jackson,",X,"Επιπλέον η κάνει cameo στο track και το μουσικό βίντεο, ενώ ο Stevie Wonder, Eric Clapton, Michael Jackson, Toto) συμμετέχουν στο single.",20,no,"X, PUNCT",no,"Jackson and ,"
333,Stanza,και,και,CCONJ,"Δεν υπάρχει περίπτωση να μην εντοπίσουμε κάποιο μοντέλο που να ταιριάζει στις πρωινές, απογευματινές και βραδινές μας εμφανίσεις – μάλιστα κάποια από αυτά είναι κομμάτια – πασπαρτού που μπορούν να φορεθούν καθ’ όλη τη διάρκεια της ημέρας.",3091558,yes,,yes,
